Transcript,position_start, position_end, label, depth, colour
BaRT2v18chr3HG123380.5,36164336,36164336, ,-0.1247149551406086, blue
BaRT2v18chr3HG123380.5,36164764,36164764, ,-0.13695560797573036, blue
BaRT2v18chr3HG123380.5,36165670,36165670, ,-0.38646504570863166, orange
BaRT2v18chr3HG123380.6,36160756,36160758, ,-0.18543264574165827, blue
BaRT2v18chr3HG123380.6,36161744,36161744, ,-0.12263780129908201, blue
BaRT2v18chr3HG123380.6,36161849,36161849, ,-0.17297628333357506, blue
BaRT2v18chr3HG123380.6,36161852,36161852, ,-0.10408654525755204, blue
BaRT2v18chr3HG123380.6,36162341,36162341, ,-0.39739387467365156, orange
BaRT2v18chr3HG123380.6,36164336,36164336, ,-0.1771723822606212, blue
BaRT2v18chr3HG123380.6,36165670,36165670, ,-0.38625322998260553, orange
BaRT2v18chr3HG122970.1,33294871,33294871, ,-0.15275997498483204, blue
BaRT2v18chr3HG122970.1,33294891,33294891, ,-0.18858121986123838, blue
BaRT2v18chr3HG122970.1,33294929,33294929, ,-0.16711221489292433, blue
BaRT2v18chr3HG122970.1,33295153,33295153, ,-0.19739918383756466, blue
BaRT2v18chr3HG122970.1,33295177,33295178, ,-0.1492735697341675, blue
BaRT2v18chr3HG122970.1,33295236,33295236, ,-0.182723177690241, blue
BaRT2v18chr3HG122970.1,33296098,33296098, ,-0.11812023101166405, blue
BaRT2v18chr3HG122970.1,33296420,33296420, ,-0.11692903139198359, blue
BaRT2v18chr3HG122970.1,33297796,33297796, ,-0.12692015667466944, blue
BaRT2v18chr3HG122970.1,33297999,33297999, ,-0.10426615911189835, blue
BaRT2v18chr3HG122970.1,33298005,33298005, ,-0.16798813892109327, blue
BaRT2v18chr3HG122970.1,33298006,33298006, ,-0.16775435204876876, blue
BaRT2v18chr3HG122970.1,33298503,33298503, ,-0.36641283806980013, orange
BaRT2v18chr3HG122970.1,33298672,33298672, ,-0.31867245206854006, orange
BaRT2v18chr3HG122970.1,33298677,33298677, ,-0.3332045100394102, orange
BaRT2v18chr3HG122970.1,33298718,33298718, ,-0.10169790647453086, blue
BaRT2v18chr3HG122970.1,33298968,33298968, ,-0.33027999167156935, orange
BaRT2v18chr3HG122970.1,33299021,33299021, ,-0.17039726116833795, blue
BaRT2v18chr3HG122970.2,33294871,33294871, ,-0.18915416698228638, blue
BaRT2v18chr3HG122970.2,33294891,33294891, ,-0.1324317829445553, blue
BaRT2v18chr3HG122970.2,33294929,33294929, ,-0.11419477959741134, blue
BaRT2v18chr3HG122970.2,33295153,33295153, ,-0.1881263855245342, blue
BaRT2v18chr3HG122970.2,33295177,33295178, ,-0.1059958073338636, blue
BaRT2v18chr3HG122970.2,33295236,33295236, ,-0.13928751613441842, blue
BaRT2v18chr3HG122970.2,33296098,33296098, ,-0.18858322537941696, blue
BaRT2v18chr3HG122970.2,33296420,33296420, ,-0.17464065910875617, blue
BaRT2v18chr3HG122970.2,33296572,33296572, ,-0.1788054340430557, blue
BaRT2v18chr3HG122970.2,33297796,33297796, ,-0.11436861872941466, blue
BaRT2v18chr3HG122970.2,33297999,33297999, ,-0.11213332061255521, blue
BaRT2v18chr3HG122970.2,33298005,33298005, ,-0.1839711936971556, blue
BaRT2v18chr3HG122970.2,33298006,33298006, ,-0.1498007908254324, blue
BaRT2v18chr3HG122970.2,33298503,33298503, ,-0.39198627611876335, orange
BaRT2v18chr3HG122970.2,33298672,33298672, ,-0.39471022164763303, orange
BaRT2v18chr3HG122970.2,33298677,33298677, ,-0.34950187536809096, orange
BaRT2v18chr3HG122970.2,33298718,33298718, ,-0.15506215985136465, blue
BaRT2v18chr3HG122970.2,33298968,33298968, ,-0.3629705411230278, orange
BaRT2v18chr3HG122970.2,33299021,33299021, ,-0.17682948008000365, blue
BaRT2v18chr3HG122970.3,33296098,33296098, ,-0.11532442761487278, blue
BaRT2v18chr3HG122970.3,33296420,33296420, ,-0.14099200727150007, blue
BaRT2v18chr3HG122970.3,33297796,33297796, ,-0.19431990693860557, blue
BaRT2v18chr3HG122970.3,33297999,33297999, ,-0.1378044300437779, blue
BaRT2v18chr3HG122970.3,33298005,33298005, ,-0.13982324642970434, blue
BaRT2v18chr3HG122970.3,33298006,33298006, ,-0.10914973059265481, blue
BaRT2v18chr3HG122970.3,33298503,33298503, ,-0.3603439590716656, orange
BaRT2v18chr3HG122970.3,33298672,33298672, ,-0.3006535337176106, orange
BaRT2v18chr3HG122970.3,33298677,33298677, ,-0.332192035425495, orange
BaRT2v18chr3HG122970.3,33298718,33298718, ,-0.19301739436445078, blue
BaRT2v18chr3HG122970.3,33298968,33298968, ,-0.3616059411514629, orange
BaRT2v18chr3HG122970.3,33299021,33299021, ,-0.1667793914049024, blue
BaRT2v18chr3HG123050.1,33873335,33873335, ,-0.18899447822961268, blue
BaRT2v18chr3HG123050.1,33873337,33873337, ,-0.33060449690693283, orange
BaRT2v18chr3HG123050.1,33873343,33873343, ,-0.329069932362595, orange
BaRT2v18chr3HG123050.1,33873492,33873492, ,-0.3212106825435438, orange
BaRT2v18chr3HG123050.1,33873694,33873694, ,-0.39876557206752966, orange
BaRT2v18chr3HG123050.1,33873715,33873715, ,-0.38892237287954456, orange
BaRT2v18chr3HG123050.1,33873802,33873802, ,-0.35691848604556414, orange
BaRT2v18chr3HG123050.1,33873988,33873988, ,-0.3497477660567593, orange
BaRT2v18chr3HG123050.1,33875039,33875039, ,-0.16463289111888213, blue
BaRT2v18chr3HG123050.1,33876153,33876153, ,-0.12916734621698045, blue
BaRT2v18chr3HG123050.1,33876216,33876217, ,-0.15730299034159662, blue
BaRT2v18chr3HG123050.1,33876241,33876241, ,-0.13929480727075838, blue
BaRT2v18chr3HG123050.1,33876282,33876282, ,-0.14380191880324578, blue
BaRT2v18chr3HG123480.1,36578235,36578235, ,-0.11624501458586961, blue
BaRT2v18chr3HG123480.1,36582714,36582714, splice_donor&intron,-0.5814264050888577, red
BaRT2v18chr3HG123480.1,36582792,36582798, ,-0.13393025211749876, blue
BaRT2v18chr3HG123480.10,36577209,36577209, ,-0.17130687502835965, blue
BaRT2v18chr3HG123480.10,36577257,36577260, ,-0.13924152472711493, blue
BaRT2v18chr3HG123480.10,36577301,36577301, ,-0.19311999492609316, blue
BaRT2v18chr3HG123480.10,36577464,36577464, ,-0.1991748367493988, blue
BaRT2v18chr3HG123480.10,36578235,36578235, ,-0.34318874088768087, orange
BaRT2v18chr3HG123480.10,36582714,36582714, splice_donor&intron,-0.5024520478320218, red
BaRT2v18chr3HG123480.10,36582792,36582798, ,-0.12143004219839626, blue
BaRT2v18chr3HG123480.11,36577209,36577209, ,-0.11399603552151186, blue
BaRT2v18chr3HG123480.11,36577257,36577260, ,-0.13058105275984527, blue
BaRT2v18chr3HG123480.11,36577301,36577301, ,-0.18746605162160662, blue
BaRT2v18chr3HG123480.11,36577464,36577464, ,-0.18634903427013869, blue
BaRT2v18chr3HG123480.11,36578235,36578235, ,-0.13790809339683155, blue
BaRT2v18chr3HG123480.11,36582714,36582714, splice_donor&intron,-0.5068382671329202, red
BaRT2v18chr3HG123480.11,36582792,36582798, ,-0.11752364049667677, blue
BaRT2v18chr3HG123480.12,36577209,36577209, ,-0.18028996997394514, blue
BaRT2v18chr3HG123480.12,36577257,36577260, ,-0.10982801098155562, blue
BaRT2v18chr3HG123480.12,36577301,36577301, ,-0.16931488579693027, blue
BaRT2v18chr3HG123480.12,36577464,36577464, ,-0.16881191958423103, blue
BaRT2v18chr3HG123480.12,36578235,36578235, ,-0.13463822957221347, blue
BaRT2v18chr3HG123480.12,36582714,36582714, splice_donor&intron,-0.5930310471310006, red
BaRT2v18chr3HG123480.12,36582792,36582798, ,-0.16995906511844736, blue
BaRT2v18chr3HG123480.13,36577209,36577209, ,-0.13690730201484272, blue
BaRT2v18chr3HG123480.13,36577257,36577260, ,-0.19358528348233456, blue
BaRT2v18chr3HG123480.13,36577301,36577301, ,-0.11262668006224738, blue
BaRT2v18chr3HG123480.13,36577464,36577464, ,-0.1749830072857782, blue
BaRT2v18chr3HG123480.13,36578235,36578235, ,-0.1805184206798195, blue
BaRT2v18chr3HG123480.13,36582714,36582714, splice_donor&intron,-0.5117518190919669, red
BaRT2v18chr3HG123480.13,36582792,36582798, ,-0.154453363992975, blue
BaRT2v18chr3HG123480.14,36577209,36577209, ,-0.1202849878916532, blue
BaRT2v18chr3HG123480.14,36577257,36577260, ,-0.10890586298925692, blue
BaRT2v18chr3HG123480.14,36577301,36577301, ,-0.11792478726311247, blue
BaRT2v18chr3HG123480.14,36577464,36577464, ,-0.10916441702048611, blue
BaRT2v18chr3HG123480.14,36578235,36578235, ,-0.3773597596574741, orange
BaRT2v18chr3HG123480.14,36582714,36582714, splice_donor&intron,-0.5076316267370257, red
BaRT2v18chr3HG123480.14,36582792,36582798, ,-0.16922621494298612, blue
BaRT2v18chr3HG123480.15,36577209,36577209, ,-0.18057690930159132, blue
BaRT2v18chr3HG123480.15,36577257,36577260, ,-0.10085899260667816, blue
BaRT2v18chr3HG123480.15,36577301,36577301, ,-0.1848087376287531, blue
BaRT2v18chr3HG123480.15,36577464,36577464, ,-0.17221675970334419, blue
BaRT2v18chr3HG123480.15,36578235,36578235, ,-0.16467329074969606, blue
BaRT2v18chr3HG123480.15,36580924,36580924, ,-0.1449842673585365, blue
BaRT2v18chr3HG123480.15,36581027,36581027, ,-0.184381339466619, blue
BaRT2v18chr3HG123480.15,36581207,36581207, ,-0.1363083542754441, blue
BaRT2v18chr3HG123480.15,36581689,36581689, ,-0.17704505213996274, blue
BaRT2v18chr3HG123480.15,36581814,36581814, ,-0.1436485112411668, blue
BaRT2v18chr3HG123480.15,36581923,36581923, ,-0.1425268512553187, blue
BaRT2v18chr3HG123480.15,36582042,36582042, ,-0.33407737971559576, orange
BaRT2v18chr3HG123480.15,36582714,36582714, splice_donor&intron,-0.5236171437731161, red
BaRT2v18chr3HG123480.15,36582792,36582798, ,-0.11635587822287435, blue
BaRT2v18chr3HG123480.2,36577111,36577111, ,-0.16126261295358413, blue
BaRT2v18chr3HG123480.2,36577209,36577209, ,-0.174555200886927, blue
BaRT2v18chr3HG123480.2,36577257,36577260, ,-0.16943850766885482, blue
BaRT2v18chr3HG123480.2,36577301,36577301, ,-0.1994252587888371, blue
BaRT2v18chr3HG123480.2,36577464,36577464, ,-0.178291963205941, blue
BaRT2v18chr3HG123480.2,36578235,36578235, ,-0.14261560970214748, blue
BaRT2v18chr3HG123480.2,36582714,36582714, splice_donor&intron,-0.5198033533762595, red
BaRT2v18chr3HG123480.2,36582792,36582798, ,-0.13376418622848812, blue
BaRT2v18chr3HG123480.3,36577111,36577111, ,-0.16424101638226576, blue
BaRT2v18chr3HG123480.3,36577209,36577209, ,-0.1618816176369109, blue
BaRT2v18chr3HG123480.3,36577257,36577260, ,-0.16342153679734167, blue
BaRT2v18chr3HG123480.3,36577301,36577301, ,-0.11987683715878734, blue
BaRT2v18chr3HG123480.3,36577464,36577464, ,-0.11825099033942951, blue
BaRT2v18chr3HG123480.3,36578235,36578235, ,-0.17136998905046097, blue
BaRT2v18chr3HG123480.3,36582714,36582714, splice_donor&intron,-0.5792059191472125, red
BaRT2v18chr3HG123480.3,36582792,36582798, ,-0.11131019780567215, blue
BaRT2v18chr3HG123480.4,36577209,36577209, ,-0.19416553270718356, blue
BaRT2v18chr3HG123480.4,36577257,36577260, ,-0.111976808104204, blue
BaRT2v18chr3HG123480.4,36577301,36577301, ,-0.19617661821952423, blue
BaRT2v18chr3HG123480.4,36577464,36577464, ,-0.19747790387705957, blue
BaRT2v18chr3HG123480.4,36578235,36578235, ,-0.19175166571429364, blue
BaRT2v18chr3HG123480.4,36582714,36582714, splice_donor&intron,-0.5443839709059323, red
BaRT2v18chr3HG123480.4,36582792,36582798, ,-0.18219025464217292, blue
BaRT2v18chr3HG123480.5,36577209,36577209, ,-0.1348158996146733, blue
BaRT2v18chr3HG123480.5,36577257,36577260, ,-0.14363313484011375, blue
BaRT2v18chr3HG123480.5,36577301,36577301, ,-0.18013958098506466, blue
BaRT2v18chr3HG123480.5,36577464,36577464, ,-0.198521518313525, blue
BaRT2v18chr3HG123480.5,36578235,36578235, ,-0.12620989730143714, blue
BaRT2v18chr3HG123480.5,36578975,36578975, ,-0.12270130010004641, blue
BaRT2v18chr3HG123480.5,36582714,36582714, splice_donor&intron,-0.5598220103850566, red
BaRT2v18chr3HG123480.5,36582792,36582798, ,-0.1803282047093398, blue
BaRT2v18chr3HG123480.6,36577209,36577209, ,-0.1809115133713996, blue
BaRT2v18chr3HG123480.6,36577257,36577260, ,-0.15527386028959628, blue
BaRT2v18chr3HG123480.6,36577301,36577301, ,-0.17054263572920053, blue
BaRT2v18chr3HG123480.6,36577464,36577464, ,-0.19087362463199575, blue
BaRT2v18chr3HG123480.6,36578235,36578235, ,-0.13149501348694984, blue
BaRT2v18chr3HG123480.6,36582714,36582714, splice_donor&intron,-0.5177664646801907, red
BaRT2v18chr3HG123480.6,36582792,36582798, ,-0.17481526781082932, blue
BaRT2v18chr3HG123480.7,36577209,36577209, ,-0.17883314588604585, blue
BaRT2v18chr3HG123480.7,36577257,36577260, ,-0.17480853231031884, blue
BaRT2v18chr3HG123480.7,36577301,36577301, ,-0.17130301654770547, blue
BaRT2v18chr3HG123480.7,36577464,36577464, ,-0.11100901007408547, blue
BaRT2v18chr3HG123480.7,36578235,36578235, ,-0.11609246830003887, blue
BaRT2v18chr3HG123480.7,36582714,36582714, splice_donor&intron,-0.5808920208821946, red
BaRT2v18chr3HG123480.7,36582792,36582798, ,-0.1401044520928067, blue
BaRT2v18chr3HG123480.8,36577209,36577209, ,-0.19117335687429635, blue
BaRT2v18chr3HG123480.8,36577257,36577260, ,-0.1212419294937919, blue
BaRT2v18chr3HG123480.8,36577301,36577301, ,-0.13833587009330414, blue
BaRT2v18chr3HG123480.8,36577464,36577464, ,-0.10854754366608124, blue
BaRT2v18chr3HG123480.8,36578235,36578235, ,-0.12663015999170765, blue
BaRT2v18chr3HG123480.8,36582714,36582714, splice_donor&intron,-0.5188516144686348, red
BaRT2v18chr3HG123480.8,36582792,36582798, ,-0.11479134968625647, blue
BaRT2v18chr3HG123480.9,36577209,36577209, ,-0.17887360772455768, blue
BaRT2v18chr3HG123480.9,36577257,36577260, ,-0.11864527994924474, blue
BaRT2v18chr3HG123480.9,36577301,36577301, ,-0.10362865663859229, blue
BaRT2v18chr3HG123480.9,36577464,36577464, ,-0.16452095493895053, blue
BaRT2v18chr3HG123480.9,36578235,36578235, ,-0.16707556122468517, blue
BaRT2v18chr3HG123480.9,36578975,36578975, ,-0.14604813674614434, blue
BaRT2v18chr3HG123480.9,36582714,36582714, splice_donor&intron,-0.5795843268307754, red
BaRT2v18chr3HG123480.9,36582792,36582798, ,-0.18282951327264355, blue
BaRT2v18chr3HG123140.1,35132007,35132008, ,-0.1050415101298875, blue
BaRT2v18chr3HG123140.1,35132279,35132279, ,-0.1390371516224383, blue
BaRT2v18chr3HG123140.1,35132380,35132381, ,-0.12151512919502346, blue
BaRT2v18chr3HG123140.1,35132434,35132434, ,-0.19931463453648776, blue
BaRT2v18chr3HG123140.1,35133408,35133408, ,-0.1862342817678904, blue
BaRT2v18chr3HG123140.1,35133421,35133421, ,-0.3589790562654053, orange
BaRT2v18chr3HG123140.1,35133481,35133482, frameshift,-0.5906840510636303, red
BaRT2v18chr3HG123140.1,35133509,35133509, ,-0.18680068751406545, blue
BaRT2v18chr3HG123140.2,35132380,35132381, ,-0.15817906421164765, blue
BaRT2v18chr3HG123140.2,35132434,35132434, ,-0.10434790336998305, blue
BaRT2v18chr3HG123140.2,35133408,35133408, ,-0.11257383215431682, blue
BaRT2v18chr3HG123140.2,35133421,35133421, ,-0.3310227320788934, orange
BaRT2v18chr3HG123140.2,35133481,35133482, frameshift,-0.5092688238878718, red
BaRT2v18chr3HG123140.2,35133509,35133509, ,-0.15391879795430302, blue
BaRT2v18chr3HG123440.1,36397547,36397555, ,-0.15154716247767247, blue
BaRT2v18chr3HG123440.1,36397563,36397563, ,-0.16241615134138213, blue
BaRT2v18chr3HG123440.1,36397586,36397587, ,-0.1858797257669309, blue
BaRT2v18chr3HG123440.2,36397547,36397555, ,-0.16687226530550814, blue
BaRT2v18chr3HG123440.2,36397563,36397563, ,-0.1316372372008316, blue
BaRT2v18chr3HG123440.2,36397586,36397587, ,-0.1697142350801793, blue
BaRT2v18chr3HG123440.3,36397547,36397555, ,-0.1927520063727298, blue
BaRT2v18chr3HG123440.3,36397563,36397563, ,-0.192774609581771, blue
BaRT2v18chr3HG123440.3,36397586,36397587, ,-0.11375501393149166, blue
BaRT2v18chr3HG122990.1,33302658,33302658, ,-0.16425003627726742, blue
BaRT2v18chr3HG122990.1,33302831,33302831, ,-0.1421731381516533, blue
BaRT2v18chr3HG122990.1,33305702,33305702, ,-0.3086661268754809, orange
BaRT2v18chr3HG122990.1,33305765,33305765, ,-0.3831110880840275, orange
BaRT2v18chr3HG122990.1,33305766,33305766, ,-0.17150567652303597, blue
BaRT2v18chr3HG122990.1,33305985,33305985, ,-0.3969931054390413, orange
BaRT2v18chr3HG122990.1,33305990,33305990, ,-0.13541608409203437, blue
BaRT2v18chr3HG122990.1,33306244,33306244, ,-0.1941650289164058, blue
BaRT2v18chr3HG122990.1,33306245,33306245, ,-0.3549854666979515, orange
BaRT2v18chr3HG122990.1,33306298,33306298, ,-0.12843872187959757, blue
BaRT2v18chr3HG123270.1,36013467,36013467, ,-0.1089548967545305, blue
BaRT2v18chr3HG123270.1,36013908,36013908, ,-0.11978328698420941, blue
BaRT2v18chr3HG123270.1,36014042,36014042, ,-0.1366573395679101, blue
BaRT2v18chr3HG123270.1,36014079,36014079, ,-0.13902003814949185, blue
BaRT2v18chr3HG123400.1,36310248,36310248, ,-0.3028152961329473, orange
BaRT2v18chr3HG123400.1,36310302,36310302, ,-0.3068883981642948, orange
BaRT2v18chr3HG123400.1,36310353,36310353, ,-0.3768546118141769, orange
BaRT2v18chr3HG123400.1,36310405,36310405, ,-0.17835877365091307, blue
BaRT2v18chr3HG123400.1,36310551,36310551, ,-0.31900884944429536, orange
BaRT2v18chr3HG123400.1,36311012,36311012, ,-0.3177999039530279, orange
BaRT2v18chr3HG123010.1,33583952,33583958, ,-0.11276598888068722, blue
BaRT2v18chr3HG123010.1,33584530,33584535, ,-0.17216965240941562, blue
BaRT2v18chr3HG123010.1,33584650,33584650, ,-0.19288323586370978, blue
BaRT2v18chr3HG123010.1,33585221,33585222, ,-0.1480872463583245, blue
BaRT2v18chr3HG123010.1,33585276,33585276, ,-0.14339864347062153, blue
BaRT2v18chr3HG123010.1,33585379,33585379, ,-0.10913820146467312, blue
BaRT2v18chr3HG123010.1,33585425,33585425, ,-0.14188924185541146, blue
BaRT2v18chr3HG123010.1,33585446,33585446, ,-0.18412076245017156, blue
BaRT2v18chr3HG123010.1,33585484,33585484, ,-0.10489589020349009, blue
BaRT2v18chr3HG123010.1,33585917,33585917, ,-0.17762260747009218, blue
BaRT2v18chr3HG123010.1,33586222,33586222, ,-0.12103602836746274, blue
BaRT2v18chr3HG123010.1,33586252,33586252, ,-0.16938237702123204, blue
BaRT2v18chr3HG123010.1,33587087,33587087, ,-0.376782602950268, orange
BaRT2v18chr3HG123010.1,33587360,33587360, ,-0.19681470711923083, blue
BaRT2v18chr3HG123010.1,33587459,33587459, ,-0.13428564360053208, blue
BaRT2v18chr3HG123010.1,33588106,33588106, ,-0.1305536610065578, blue
BaRT2v18chr3HG123010.1,33588226,33588226, ,-0.14944642389810203, blue
BaRT2v18chr3HG123010.1,33589063,33589063, ,-0.11109772923967765, blue
BaRT2v18chr3HG123010.1,33589215,33589215, ,-0.15032941486123572, blue
BaRT2v18chr3HG123010.1,33589321,33589322, ,-0.1892753245491747, blue
BaRT2v18chr3HG123010.1,33589322,33589322, ,-0.16753277080737733, blue
BaRT2v18chr3HG123010.1,33589388,33589388, ,-0.11161753609634731, blue
BaRT2v18chr3HG123010.2,33584650,33584650, ,-0.1572560434201225, blue
BaRT2v18chr3HG123010.2,33585221,33585222, ,-0.1872064809500231, blue
BaRT2v18chr3HG123010.2,33585276,33585276, ,-0.1279618884122628, blue
BaRT2v18chr3HG123010.2,33585379,33585379, ,-0.12320919061654187, blue
BaRT2v18chr3HG123010.2,33585425,33585425, ,-0.15822326867105677, blue
BaRT2v18chr3HG123010.2,33585446,33585446, ,-0.11157541798527504, blue
BaRT2v18chr3HG123010.2,33585484,33585484, ,-0.11620009635487173, blue
BaRT2v18chr3HG123010.2,33585917,33585917, ,-0.16181027162964418, blue
BaRT2v18chr3HG123010.2,33586222,33586222, ,-0.15204376104692208, blue
BaRT2v18chr3HG123010.2,33586252,33586252, ,-0.16607821798918995, blue
BaRT2v18chr3HG123010.2,33587087,33587087, ,-0.3679200643238334, orange
BaRT2v18chr3HG123010.2,33587360,33587360, ,-0.10395373256861974, blue
BaRT2v18chr3HG123010.2,33587459,33587459, ,-0.19280481803421554, blue
BaRT2v18chr3HG123010.2,33588106,33588106, ,-0.15800855630198973, blue
BaRT2v18chr3HG123010.2,33589063,33589063, ,-0.18685258223995072, blue
BaRT2v18chr3HG123010.2,33589215,33589215, ,-0.197738056241758, blue
BaRT2v18chr3HG123010.2,33589321,33589322, ,-0.13423748128769514, blue
BaRT2v18chr3HG123010.2,33589322,33589322, ,-0.11424163642875895, blue
BaRT2v18chr3HG123220.1,35389119,35389119, ,-0.3464586766017554, orange
BaRT2v18chr3HG123220.1,35389331,35389331, ,-0.38451088559987534, orange
